,deck_list,player,url,deck_name
232,"10 Forest, 6 Island, 4 Breeding Pool, 3 Mystical Dispute, 2 Castle Garenbrig, 2 Castle Vantress, 2 Lovestruck Beast, 2 Quasiduplicate, 4 Aether Gust, 1 Agent of Treachery, 4 Cavalier of Thorns, 4 Leafkin Druid, 3 Shifting Ceratops, 4 Risen Reef, 1 Negate, 1 End-Raze Forerunners, 4 Growth Spiral, 4 Hydroid Krasis, 4 Temple of Mystery, 2 Arboreal Grazer, 2 Finale of Devastation, 4 Nissa, Who Shakes the World, 2 Return to Nature, ",Stephen_Dykman,https://www.mtgtop8.com/event?e=24037&d=367685&f=ST,Ug_Ramp
233,"8 Forest, 8 Plains, 4 Faerie Guidemother, 4 Giant Killer, 2 Glass Casket, 1 Hushbringer, 4 Shepherd of the Flock, 4 Once Upon a Time, 1 Questing Beast, 1 Castle Ardenvale, 1 Flaxen Intruder, 4 Lovestruck Beast, 3 Conclave Tribunal, 4 Venerated Loxodon, 2 Knight of Autumn, 3 March of the Multitudes, 3 Flower-Flourish, 4 Silhana Ledgewalker, 2 Devout Decree, 2 Veil of Summer, 4 Temple Garden, 2 Unbreakable Formation, 2 Gideon Blackblade, 2 God-Eternal Oketra, ",Zach_Keathley,https://www.mtgtop8.com/event?e=23721&d=364655&f=ST,G-w_Adventure
234,"4 Shock, 18 Mountain, 4 Bonecrusher Giant, 3 Embercleave, 4 Embereth Paladin, 4 Rimrock Knight, 3 Castle Embereth, 2 Embereth Shieldbreaker, 4 Fervent Champion, 2 Torbran, Thane of Red Fell, 4 Experimental Frenzy, 4 Lava Coil, 4 Legion Warboss, 4 Runaway Steam-Kin, 3 Fry, 4 Scorch Spitter, 4 Light Up the Stage, ",floatius,https://www.mtgtop8.com/event?e=23793&d=365340&f=ST,Red_Deck_Wins
235,"2 Shock, 9 Island, 4 Mountain, 4 Brazen Borrower, 4 Gadwick, the Wizened, 2 Mystical Dispute, 4 Bonecrusher Giant, 2 Embercleave, 2 The Royal Scions, 2 Castle Vantress, 2 Fabled Passage, 3 Lava Coil, 4 Ionize, 4 Steam Vents, 4 Opt, 4 Temple of Epiphany, 2 Aether Gust, 4 Brineborn Cutthroat, 2 Chandra, Awakened Inferno, 3 Flame Sweep, 2 Negate, 2 Quench, 2 Ral's Outburst, 1 Blast Zone, 1 Sorcerous Spyglass, ",Paul_Kuhnert,https://www.mtgtop8.com/event?e=23849&d=365848&f=ST,Izzet_Flash
236,"7 Forest, 7 Island, 4 Breeding Pool, 2 Brazen Borrower, 4 Mystical Dispute, 1 Kenrith's Transformation, 2 Castle Vantress, 2 Fabled Passage, 4 Lovestruck Beast, 2 Chemister's Insight, 3 Sinister Sabotage, 3 Aether Gust, 4 Nightpack Ambusher, 2 Negate, 3 Quench, 4 Growth Spiral, 4 Frilled Mystic, 3 Hydroid Krasis, 4 Temple of Mystery, 4 Nissa, Who Shakes the World, 3 Paradise Druid, 1 Return to Nature, 2 Sorcerous Spyglass, ",Malkafa,https://www.mtgtop8.com/event?e=24050&d=367818&f=ST,Simic_Flash
237,"10 Forest, 5 Island, 4 Breeding Pool, 4 Mystical Dispute, 2 Castle Garenbrig, 2 Castle Vantress, 4 Lovestruck Beast, 2 Quasiduplicate, 4 Aether Gust, 1 Agent of Treachery, 4 Cavalier of Thorns, 4 Leafkin Druid, 3 Shifting Ceratops, 4 Risen Reef, 1 End-Raze Forerunners, 4 Growth Spiral, 4 Hydroid Krasis, 4 Temple of Mystery, 2 Arboreal Grazer, 2 Finale of Devastation, 4 Nissa, Who Shakes the World, 1 Blast Zone, ",Dylan_Donegan,https://www.mtgtop8.com/event?e=24032&d=367633&f=ST,Simic_Ramp_Elemental
238,"7 Forest, 7 Island, 4 Breeding Pool, 4 Brazen Borrower, 2 Frogify, 2 Mystical Dispute, 3 Gilded Goose, 2 Wicked Wolf, 2 Castle Vantress, 1 Fabled Passage, 2 Lovestruck Beast, 1 Chemister's Insight, 2 Sinister Sabotage, 2 Opt, 2 Aether Gust, 2 Leafkin Druid, 4 Nightpack Ambusher, 1 Negate, 1 End-Raze Forerunners, 4 Growth Spiral, 2 Frilled Mystic, 3 Hydroid Krasis, 4 Temple of Mystery, 1 Finale of Devastation, 4 Nissa, Who Shakes the World, 3 Paradise Druid, 1 Crushing Canopy, 2 Sorcerous Spyglass, ",Theshaman,https://www.mtgtop8.com/event?e=24042&d=367732&f=ST,Simic_Flash
239,"20 Forest, 3 Giant Growth, 2 The Great Henge, 3 Questing Beast, 2 Syr Faren, the Hengehammer, 2 Yorvo, Lord of Garenbrig, 2 Stonecoil Serpent, 3 Castle Garenbrig, 2 Lovestruck Beast, 1 Steelbane Hydra, 1 Nullhide Ferox, 4 Pelt Collector, 3 Barkhide Troll, 4 Shifting Ceratops, 3 Vivien, Arkbow Ranger, 2 Voracious Hydra, 4 Thrashing Brontodon, 1 End-Raze Forerunners, 4 Thrash-Threat, 1 God-Eternal Rhonas, 2 Nissa, Who Shakes the World, 3 Paradise Druid, 1 Return to Nature, 1 Vivien, Champion of the Wilds, 1 Mobilized District, ",Francis_Obien,https://www.mtgtop8.com/event?e=23787&d=365291&f=ST,Mono_G_Aggro
240,"20 Swamp, 3 Ayara, First of Locthwain, 4 Cauldron Familiar, 3 Murderous Rider, 3 Revenge of Ravens, 4 Witch's Oven, 3 Castle Locthwain, 4 Midnight Reaper, 2 Cavalier of Night, 3 Legion's End, 4 Noxious Grasp, 4 Yarok's Fenlurker, 3 Drill Bit, 4 Gutterbones, 2 Orzhov Enforcer, 4 Priest of Forgotten Gods, 3 Duress, 2 Massacre Girl, ",DRS,https://www.mtgtop8.com/event?e=23763&d=365040&f=ST,Mono_Black_Aggro
241,"7 Forest, 7 Island, 4 Breeding Pool, 2 Brazen Borrower, 4 Mystical Dispute, 1 Kenrith's Transformation, 2 Castle Vantress, 2 Fabled Passage, 4 Lovestruck Beast, 1 Chemister's Insight, 3 Sinister Sabotage, 4 Aether Gust, 4 Nightpack Ambusher, 1 Negate, 3 Quench, 4 Growth Spiral, 4 Frilled Mystic, 2 Hydroid Krasis, 4 Temple of Mystery, 1 Commence the Endgame, 4 Nissa, Who Shakes the World, 3 Paradise Druid, 2 Return to Nature, 2 Sorcerous Spyglass, ",Piper_Powell,https://www.mtgtop8.com/event?e=24112&d=368273&f=ST,Simic_Flash
242,"1 Disenchant, 3 Island, 3 Mountain, 1 Plains, 4 Hallowed Fountain, 4 Mystical Dispute, 3 Bonecrusher Giant, 4 Fires of Invention, 2 Castle Vantress, 2 Fabled Passage, 2 Kenrith, the Returned King, 4 Deafening Clarion, 3 Justice Strike, 4 Steam Vents, 3 Temple of Epiphany, 1 Devout Decree, 2 Aether Gust, 3 Cavalier of Gales, 4 Cavalier of Flame, 2 Sacred Foundry, 4 Tithe Taker, 2 Shimmer of Possibility, 4 Sphinx of Foresight, 3 Temple of Triumph, 4 Teferi, Time Raveler, 2 Time Wipe, 1 Sorcerous Spyglass, ",Mulldrifter,https://www.mtgtop8.com/event?e=24240&d=369202&f=ST,Fires_of_Invention
243,"10 Forest, 5 Island, 4 Breeding Pool, 1 Gadwick, the Wizened, 4 Mystical Dispute, 2 Castle Garenbrig, 2 Castle Vantress, 2 Lovestruck Beast, 2 Quasiduplicate, 2 Disdainful Stroke, 2 Aether Gust, 1 Agent of Treachery, 4 Cavalier of Thorns, 4 Leafkin Druid, 3 Shifting Ceratops, 4 Risen Reef, 1 Thrashing Brontodon, 1 End-Raze Forerunners, 4 Growth Spiral, 4 Hydroid Krasis, 4 Temple of Mystery, 1 Arboreal Grazer, 2 Finale of Devastation, 4 Nissa, Who Shakes the World, 1 Blast Zone, 1 Sorcerous Spyglass, ",Yokoyama_Shouhei,https://www.mtgtop8.com/event?e=24084&d=368093&f=ST,Simic_Ramp_Elemental
244,"9 Forest, 8 Island, 4 Breeding Pool, 3 Gadwick, the Wizened, 3 Mystical Dispute, 1 Castle Garenbrig, 2 Castle Vantress, 1 Quasiduplicate, 1 Disdainful Stroke, 4 Aether Gust, 4 Cavalier of Thorns, 4 Leafkin Druid, 3 Shifting Ceratops, 4 Risen Reef, 1 Negate, 2 Mass Manipulation, 4 Growth Spiral, 4 Hydroid Krasis, 4 Temple of Mystery, 4 Nissa, Who Shakes the World, 1 Paradise Druid, 3 Return to Nature, 1 Tamiyo, Collector of Tales, ",Harlan_Firer,https://www.mtgtop8.com/event?e=24032&d=367632&f=ST,Simic_Ramp_Elemental
245,"6 Plains, 6 Swamp, 4 Murderous Rider, 4 Doom Foretold, 4 Golden Egg, 1 Castle Ardenvale, 3 Castle Locthwain, 2 Fabled Passage, 4 Mortify, 4 Godless Shrine, 3 Cavalier of Dawn, 2 Noxious Grasp, 2 Cry of the Carnarium, 4 Basilica Bell-Haunt, 2 Kaya, Orzhov Usurper, 3 Kaya's Wrath, 4 Temple of Silence, 3 Duress, 1 Ugin, the Ineffable, 2 Prison Realm, 1 Command the Dreadhorde, 3 Davriel, Rogue Shadowmage, 2 Liliana, Dreadhorde General, 3 Oath of Kaya, 2 Sorcerous Spyglass, ",Patrick_Stowe,https://www.mtgtop8.com/event?e=23993&d=367255&f=ST,Orzhov_Control
246,"6 Mountain, 9 Swamp, 4 Blood Crypt, 4 Blacklance Paragon, 2 Epic Downfall, 2 Murderous Rider, 2 Bonecrusher Giant, 4 Embercleave, 4 Stormfist Crusader, 1 Castle Locthwain, 4 Tournament Grounds, 3 Embereth Shieldbreaker, 4 Fervent Champion, 3 Cavalier of Night, 4 Knight of the Ebon Legion, 2 Legion's End, 2 Noxious Grasp, 4 Rotting Regisaur, 4 Drill Bit, 4 Gutterbones, 2 Spawn of Mayhem, 1 Sorcerous Spyglass, ",GYBA,https://www.mtgtop8.com/event?e=24240&d=369209&f=ST,Rakdos_Aggro
247,"1 Disenchant, 2 Island, 2 Mountain, 1 Plains, 4 Hallowed Fountain, 4 Mystical Dispute, 2 Bonecrusher Giant, 4 Fires of Invention, 2 Castle Vantress, 3 Fabled Passage, 2 Kenrith, the Returned King, 1 Lava Coil, 3 Legion Warboss, 4 Deafening Clarion, 2 Justice Strike, 4 Steam Vents, 3 Temple of Epiphany, 1 Devout Decree, 3 Aether Gust, 3 Cavalier of Gales, 4 Cavalier of Flame, 3 Sacred Foundry, 3 Tithe Taker, 3 Shimmer of Possibility, 4 Sphinx of Foresight, 3 Temple of Triumph, 4 Teferi, Time Raveler, ",William_Bates,https://www.mtgtop8.com/event?e=24177&d=368757&f=ST,Fires_of_Invention
248,"7 Forest, 7 Island, 4 Breeding Pool, 3 Brazen Borrower, 1 Frogify, 4 Mystical Dispute, 2 Castle Vantress, 2 Fabled Passage, 4 Lovestruck Beast, 1 Chemister's Insight, 2 Sinister Sabotage, 4 Aether Gust, 4 Nightpack Ambusher, 1 Negate, 2 Thrashing Brontodon, 3 Quench, 4 Growth Spiral, 4 Frilled Mystic, 3 Hydroid Krasis, 4 Temple of Mystery, 4 Nissa, Who Shakes the World, 3 Paradise Druid, 2 Sorcerous Spyglass, ",Karatsu_Yoshifumi,https://www.mtgtop8.com/event?e=24122&d=368353&f=ST,Simic_Flash
249,"5 Forest, 1 Mountain, 2 Swamp, 4 Blood Crypt, 4 Cauldron Familiar, 3 Murderous Rider, 4 Beanstalk Giant, 4 Gilded Goose, 4 Trail of Crumbs, 2 Wicked Wolf, 4 Witch's Oven, 1 Castle Locthwain, 4 Fabled Passage, 2 Lovestruck Beast, 3 Korvold, Fae-Cursed King, 4 Stomping Ground, 3 Noxious Grasp, 4 Overgrown Tomb, 2 Thrashing Brontodon, 4 Duress, 3 Massacre Girl, 4 Casualties of War, 4 Mayhem Devil, ",Joseph_Stargel,https://www.mtgtop8.com/event?e=24225&d=369063&f=ST,Jund_Sacrifice
250,"6 Mountain, 8 Swamp, 4 Blood Crypt, 4 Cauldron Familiar, 3 Bonecrusher Giant, 3 Claim the Firstborn, 3 Scorching Dragonfire, 3 Stormfist Crusader, 4 Witch's Oven, 3 Castle Locthwain, 3 Fabled Passage, 3 Rankle, Master of Pranks, 4 Midnight Reaper, 3 Noxious Grasp, 4 Gutterbones, 4 Priest of Forgotten Gods, 3 Duress, 2 Massacre Girl, 4 Dreadhorde Butcher, 4 Mayhem Devil, ",__forge__,https://www.mtgtop8.com/event?e=24010&d=367399&f=ST,Mono_Black_Aggro
252,"6 Mountain, 8 Swamp, 4 Blood Crypt, 4 Cauldron Familiar, 3 Bonecrusher Giant, 3 Claim the Firstborn, 3 Scorching Dragonfire, 3 Stormfist Crusader, 4 Witch's Oven, 3 Castle Locthwain, 3 Fabled Passage, 3 Rankle, Master of Pranks, 4 Midnight Reaper, 3 Noxious Grasp, 4 Gutterbones, 4 Priest of Forgotten Gods, 3 Duress, 2 Massacre Girl, 4 Dreadhorde Butcher, 4 Mayhem Devil, ",__forge__,https://www.mtgtop8.com/event?e=24131&d=368426&f=ST,Rakdos_Aggro
256,"6 Forest, 1 Island, 2 Swamp, 4 Breeding Pool, 4 Cauldron Familiar, 3 Murderous Rider, 4 Gilded Goose, 3 Once Upon a Time, 2 Questing Beast, 4 Trail of Crumbs, 2 Wicked Wolf, 4 Oko, Thief of Crowns, 4 Witch's Oven, 2 Castle Locthwain, 1 Fabled Passage, 1 Lovestruck Beast, 2 Vraska, Golgari Queen, 2 Aether Gust, 2 Noxious Grasp, 3 Rotting Regisaur, 3 Veil of Summer, 1 Negate, 4 Overgrown Tomb, 4 Watery Grave, 1 Thrashing Brontodon, 2 Duress, 1 Liliana, Dreadhorde General, 3 Massacre Girl, ",Parker_Connors,https://www.mtgtop8.com/event?e=23753&d=364982&f=ST,Sultai_Oven
257,"7 Forest, 1 Island, 2 Swamp, 4 Breeding Pool, 4 Gilded Goose, 3 Once Upon a Time, 4 Wicked Wolf, 4 Oko, Thief of Crowns, 1 Castle Locthwain, 2 Fabled Passage, 1 Assassin's Trophy, 2 Vraska, Golgari Queen, 2 Disdainful Stroke, 4 Noxious Grasp, 3 Veil of Summer, 1 Negate, 4 Overgrown Tomb, 4 Watery Grave, 2 Thrashing Brontodon, 4 Hydroid Krasis, 2 Duress, 2 Liliana, Dreadhorde General, 2 Massacre Girl, 4 Nissa, Who Shakes the World, 4 Paradise Druid, 2 Casualties of War, ",Ishikawa_Koji,https://www.mtgtop8.com/event?e=23749&d=364935&f=ST,Sultai_Control
258,"10 Forest, 5 Island, 4 Breeding Pool, 3 Mystical Dispute, 2 Castle Garenbrig, 2 Castle Vantress, 2 Lovestruck Beast, 1 Quasiduplicate, 4 Aether Gust, 1 Agent of Treachery, 4 Cavalier of Thorns, 4 Leafkin Druid, 4 Shifting Ceratops, 4 Risen Reef, 1 Negate, 1 End-Raze Forerunners, 4 Growth Spiral, 4 Hydroid Krasis, 4 Temple of Mystery, 2 Arboreal Grazer, 2 Finale of Devastation, 4 Nissa, Who Shakes the World, 2 Return to Nature, 1 Blast Zone, ",Anthony_Lee,https://www.mtgtop8.com/event?e=23953&d=366926&f=ST,Simic_Ramp
259,"9 Forest, 7 Swamp, 2 Epic Downfall, 4 Murderous Rider, 3 Questing Beast, 1 Castle Locthwain, 1 Fabled Passage, 3 Lovestruck Beast, 1 Vraska, Golgari Queen, 1 Find-Finality, 4 Temple of Malady, 2 Legion's End, 4 Noxious Grasp, 2 Shifting Ceratops, 3 Vivien, Arkbow Ranger, 4 Overgrown Tomb, 3 Duress, 2 Finale of Eternity, 2 Massacre Girl, 3 Nissa, Who Shakes the World, 4 Paradise Druid, 2 Return to Nature, 3 Casualties of War, 4 Leyline Prowler, 1 Sorcerous Spyglass, ",Felix_Sloo,https://www.mtgtop8.com/event?e=24108&d=368243&f=ST,Golgari_Midrange
260,"1 Forest, 2 Island, 2 Mountain, 4 Breeding Pool, 1 Brazen Borrower, 3 Mystical Dispute, 3 Bonecrusher Giant, 3 Scorching Dragonfire, 1 Castle Vantress, 2 Fabled Passage, 4 Chemister's Insight, 2 Niv-Mizzet, Parun, 4 Expansion-Explosion, 4 Steam Vents, 4 Stomping Ground, 4 Opt, 3 Temple of Epiphany, 4 Aether Gust, 3 Flame Sweep, 2 Fry, 4 Nightpack Ambusher, 4 Negate, 4 Wilderness Reclamation, 4 Growth Spiral, 3 Temple of Mystery, ",Okuda_Masateru,https://www.mtgtop8.com/event?e=23790&d=365311&f=ST,Temur_Reclamation
261,"1 Island, 2 Plains, 2 Swamp, 4 Hallowed Fountain, 2 Murderous Rider, 3 Dance of the Manse, 4 Doom Foretold, 4 Golden Egg, 1 Castle Ardenvale, 1 Castle Locthwain, 1 Castle Vantress, 3 Fabled Passage, 2 Thought Erasure, 2 Mortify, 3 Godless Shrine, 2 Devout Decree, 2 Noxious Grasp, 4 Watery Grave, 2 Cry of the Carnarium, 2 Kaya, Orzhov Usurper, 4 Kaya's Wrath, 3 Temple of Silence, 2 Duress, 1 Ugin, the Ineffable, 2 The Elderspell, 1 Liliana, Dreadhorde General, 3 Dovin's Veto, 4 Oath of Kaya, 4 Teferi, Time Raveler, 4 Guild Globe, ",Jean-francois_Regimbald,https://www.mtgtop8.com/event?e=23795&d=365354&f=ST,Esper_Dance
262,"9 Forest, 7 Swamp, 3 Cauldron Familiar, 4 Murderous Rider, 4 Gilded Goose, 4 Trail of Crumbs, 4 Wicked Wolf, 2 Deathless Knight, 4 Witch's Oven, 2 Castle Locthwain, 2 Lovestruck Beast, 2 Midnight Reaper, 2 Vraska, Golgari Queen, 4 Temple of Malady, 2 Noxious Grasp, 4 Overgrown Tomb, 4 Thrashing Brontodon, 4 Duress, 3 Massacre Girl, 2 Return to Nature, 3 Casualties of War, ",Théo_Moutier,https://www.mtgtop8.com/event?e=23942&d=366832&f=ST,Golgari_Sacrifice
263,"1 Island, 3 Mountain, 5 Swamp, 4 Blood Crypt, 2 Mystical Dispute, 3 Murderous Rider, 4 Bonecrusher Giant, 4 Fires of Invention, 2 Castle Vantress, 3 Fabled Passage, 2 Ritual of Soot, 4 Thought Erasure, 3 Steam Vents, 1 Cavalier of Gales, 2 Noxious Grasp, 3 Cavalier of Flame, 2 Chandra, Awakened Inferno, 3 Flame Sweep, 2 Fry, 2 Negate, 4 Watery Grave, 3 Sphinx of Foresight, 3 Duress, 1 Ugin, the Ineffable, 1 Narset, Parter of Veils, 2 Liliana, Dreadhorde General, 1 Massacre Girl, 2 Angrath's Rampage, 3 Nicol Bolas, Dragon-God, ",Bavan_Schimper,https://www.mtgtop8.com/event?e=24214&d=368962&f=ST,Grixis_Fires
264,"2 Island, 2 Mountain, 1 Plains, 4 Hallowed Fountain, 4 Mystical Dispute, 3 Bonecrusher Giant, 4 Fires of Invention, 3 Castle Vantress, 3 Fabled Passage, 2 Kenrith, the Returned King, 4 Legion Warboss, 4 Deafening Clarion, 2 Justice Strike, 4 Steam Vents, 3 Temple of Epiphany, 2 Devout Decree, 2 Aether Gust, 3 Cavalier of Gales, 4 Cavalier of Flame, 2 Sacred Foundry, 3 Shimmer of Possibility, 4 Sphinx of Foresight, 2 Lavinia, Azorius Renegade, 3 Temple of Triumph, 1 Solar Blaze, 4 Teferi, Time Raveler, ",William_Broer,https://www.mtgtop8.com/event?e=24055&d=367888&f=ST,Fires_of_Invention
265,"2 Shock, 10 Island, 4 Mountain, 4 Brazen Borrower, 3 Gadwick, the Wizened, 3 Mystical Dispute, 4 Bonecrusher Giant, 1 The Royal Scions, 1 Castle Vantress, 2 Fabled Passage, 3 Lava Coil, 4 Ionize, 4 Steam Vents, 4 Opt, 4 Temple of Epiphany, 2 Aether Gust, 4 Brineborn Cutthroat, 2 Spectral Sailor, 3 Flame Sweep, 4 Negate, 3 Quench, 3 Ral's Outburst, 1 Sorcerous Spyglass, ",Tony_Houston_Norton,https://www.mtgtop8.com/event?e=23993&d=367253&f=ST,Izzet_Control
266,"4 Shock, 18 Mountain, 4 Bonecrusher Giant, 4 Rimrock Knight, 3 Castle Embereth, 4 Fervent Champion, 4 Torbran, Thane of Red Fell, 3 Experimental Frenzy, 4 Lava Coil, 3 Legion Warboss, 4 Runaway Steam-Kin, 4 Scorch Spitter, 4 Cavalcade of Calamity, 4 Light Up the Stage, 4 Tin Street Dodger, 4 Tibalt, Rakish Instigator, ",Quinn_Kotecki,https://www.mtgtop8.com/event?e=23922&d=366542&f=ST,Mono_Red
267,"7 Forest, 7 Island, 1 Unsummon, 4 Breeding Pool, 4 Brazen Borrower, 2 Frogify, 4 Mystical Dispute, 2 Kenrith's Transformation, 2 Questing Beast, 2 Castle Vantress, 2 Fabled Passage, 3 Lovestruck Beast, 2 Sinister Sabotage, 3 Aether Gust, 4 Nightpack Ambusher, 2 Negate, 3 Quench, 4 Frilled Mystic, 3 Hydroid Krasis, 4 Temple of Mystery, 4 Nissa, Who Shakes the World, 4 Paradise Druid, 2 Sorcerous Spyglass, ",Nishimoto_Sousuke,https://www.mtgtop8.com/event?e=24122&d=368352&f=ST,Simic_Flash
268,"2 Shock, 10 Island, 4 Mountain, 4 Brazen Borrower, 4 Gadwick, the Wizened, 2 Mystical Dispute, 4 Bonecrusher Giant, 1 The Royal Scions, 2 Castle Vantress, 2 Fabled Passage, 3 Lava Coil, 4 Ionize, 1 Ral, Izzet Viceroy, 4 Steam Vents, 4 Opt, 4 Temple of Epiphany, 3 Aether Gust, 4 Brineborn Cutthroat, 3 Flame Sweep, 3 Negate, 3 Quench, 3 Ral's Outburst, 1 Sorcerous Spyglass, ",Thunderr22,https://www.mtgtop8.com/event?e=23856&d=365901&f=ST,Izzet_Control
269,"1 Island, 2 Mountain, 4 Breeding Pool, 3 Brazen Borrower, 3 Mystical Dispute, 4 Bonecrusher Giant, 2 Scorching Dragonfire, 4 Escape to the Wilds, 2 Castle Vantress, 4 Chemister's Insight, 2 Lava Coil, 3 Niv-Mizzet, Parun, 3 Expansion-Explosion, 4 Steam Vents, 4 Stomping Ground, 4 Opt, 4 Temple of Epiphany, 3 Flame Sweep, 2 Fry, 4 Wilderness Reclamation, 4 Growth Spiral, 2 Frilled Mystic, 4 Temple of Mystery, 3 Return to Nature, ",Miguel_Guerrero_Leon,https://www.mtgtop8.com/event?e=23942&d=366813&f=ST,Temur_Reclamation
270,"2 Shock, 10 Forest, 10 Mountain, 4 Bonecrusher Giant, 3 Embercleave, 1 The Great Henge, 4 Questing Beast, 3 Wildborn Preserver, 1 Experimental Frenzy, 3 Lava Coil, 4 Pelt Collector, 4 Stomping Ground, 1 Flame Sweep, 2 Shifting Ceratops, 2 Thrashing Brontodon, 3 Skarrgan Hellkite, 3 Cindervines, 4 Gruul Spellbreaker, 3 Zhur-Taa Goblin, 3 Collision-Colossus, 3 Paradise Druid, 2 Domri's Ambush, ",Royon_Pierre,https://www.mtgtop8.com/event?e=23924&d=366563&f=ST,Gruul_Aggro
271,"4 Forest, 2 Island, 2 Mountain, 4 Breeding Pool, 4 Brazen Borrower, 2 Mystical Dispute, 4 Bonecrusher Giant, 4 Embercleave, 4 Rimrock Knight, 4 Edgewall Innkeeper, 4 Questing Beast, 4 The Royal Scions, 4 Fabled Passage, 2 Embereth Shieldbreaker, 4 Lovestruck Beast, 2 Lava Coil, 4 Ionize, 4 Steam Vents, 4 Stomping Ground, 2 Aether Gust, 1 Sunder Shaman, 2 Ugin, the Ineffable, 4 Domri's Ambush, ",Makino_Tatsuya,https://www.mtgtop8.com/event?e=24084&d=368098&f=ST,Adventure
272,"7 Forest, 7 Island, 4 Breeding Pool, 4 Brazen Borrower, 2 Frogify, 4 Mystical Dispute, 2 Castle Vantress, 1 Fabled Passage, 2 Lovestruck Beast, 1 Chemister's Insight, 2 Sinister Sabotage, 3 Opt, 4 Aether Gust, 4 Nightpack Ambusher, 1 Negate, 2 Quench, 4 Growth Spiral, 4 Frilled Mystic, 3 Hydroid Krasis, 4 Temple of Mystery, 4 Nissa, Who Shakes the World, 3 Paradise Druid, 1 Crushing Canopy, 2 Sorcerous Spyglass, ",Mtg_arena_meta,https://www.mtgtop8.com/event?e=24107&d=368235&f=ST,Simic_Flash
273,"6 Island, 4 Plains, 4 Hallowed Fountain, 3 Glass Casket, 3 Brazen Borrower, 2 Gadwick, the Wizened, 4 Mystical Dispute, 2 Castle Ardenvale, 3 Castle Vantress, 4 Fabled Passage, 4 Chemister's Insight, 4 Absorb, 4 Tranquil Cove, 2 Apostle of Purifying Light, 1 Devout Decree, 4 Aether Gust, 2 Agent of Treachery, 1 Mass Manipulation, 2 Finale of Glory, 3 Prison Realm, 3 Dovin's Veto, 4 Teferi, Time Raveler, 4 Time Wipe, 2 Sorcerous Spyglass, ",RayFuturePro,https://www.mtgtop8.com/event?e=23856&d=365900&f=ST,UW_Control
274,"1 Planar Cleansing, 3 Island, 4 Hallowed Fountain, 2 Gadwick, the Wizened, 4 Murderous Rider, 1 Drown in the Loch, 1 Castle Ardenvale, 2 Castle Vantress, 2 Chemister's Insight, 1 Ritual of Soot, 4 Thought Erasure, 3 Leyline of the Void, 1 Mortify, 4 Godless Shrine, 4 Absorb, 4 Dismal Backwater, 2 Devout Decree, 2 Noxious Grasp, 4 Watery Grave, 2 Cry of the Carnarium, 3 Kaya, Orzhov Usurper, 4 Temple of Silence, 3 Unknown Card, 1 Finale of Glory, 1 Narset, Parter of Veils, 1 The Elderspell, 2 Liliana, Dreadhorde General, 3 Dovin's Veto, 4 Teferi, Time Raveler, 2 Time Wipe, ",WRSpenny89,https://www.mtgtop8.com/event?e=23812&d=365507&f=ST,Esper_Control
275,"4 Planar Cleansing, 8 Island, 4 Plains, 4 Hallowed Fountain, 2 Giant Killer, 3 Glass Casket, 4 Brazen Borrower, 3 Gadwick, the Wizened, 4 Mystical Dispute, 2 Castle Ardenvale, 3 Castle Vantress, 2 Fabled Passage, 2 Chemister's Insight, 4 Absorb, 4 Opt, 4 Tranquil Cove, 3 Devout Decree, 3 Aether Gust, 1 Finale of Revelation, 4 Dovin's Veto, 4 Teferi, Time Raveler, 3 Time Wipe, ",Eric_Froehlich,https://www.mtgtop8.com/event?e=23942&d=366789&f=ST,UW_Control
276,"3 Mountain, 1 Plains, 4 Swamp, 4 Blood Crypt, 4 Venerable Knight, 4 Worthy Knight, 3 Blacklance Paragon, 3 Embercleave, 4 Inspiring Veteran, 4 Tournament Grounds, 1 Embereth Shieldbreaker, 4 Acclaimed Contender, 4 Fervent Champion, 1 Midnight Reaper, 4 Godless Shrine, 2 Devout Decree, 4 Knight of the Ebon Legion, 2 Legion's End, 4 Noxious Grasp, 4 Rotting Regisaur, 1 Icon of Ancestry, 4 Sacred Foundry, 1 Temple of Silence, 3 Duress, 2 Ob Nixilis's Cruelty, ",NEObots,https://www.mtgtop8.com/event?e=23763&d=365039&f=ST,Mardu_Knight
277,"4 Shock, 10 Forest, 8 Mountain, 4 Bonecrusher Giant, 4 Embercleave, 4 Questing Beast, 2 Fabled Passage, 2 Lava Coil, 3 Kraul Harpooner, 4 Pelt Collector, 4 Stomping Ground, 3 Shifting Ceratops, 3 Thrashing Brontodon, 3 Skarrgan Hellkite, 4 Growth-Chamber Guardian, 2 Cindervines, 4 Gruul Spellbreaker, 3 Zhur-Taa Goblin, 4 Domri's Ambush, ",Matthias_Poßegger,https://www.mtgtop8.com/event?e=23982&d=367132&f=ST,Gruul_Aggro
278,"4 Shock, 18 Mountain, 4 Bonecrusher Giant, 3 Embercleave, 4 Embereth Paladin, 4 Rimrock Knight, 3 Castle Embereth, 2 Embereth Shieldbreaker, 4 Fervent Champion, 4 Experimental Frenzy, 4 Lava Coil, 4 Legion Warboss, 4 Runaway Steam-Kin, 1 Chandra, Acolyte of Flame, 2 Fry, 4 Scorch Spitter, 4 Light Up the Stage, 2 Tibalt, Rakish Instigator, ",Kai_Behrens,https://www.mtgtop8.com/event?e=23982&d=367128&f=ST,Red_Deck_Wins
